0,0.39814814814814814,0.009345794392523364,0.0,0.1917808219178082
2,0.8693693693693694,0.6136363636363636,0.2651162790697674,0.8464912280701754
1,0.5935828877005348,0.15675675675675677,0.027777777777777776,0.3160621761658031
0,0.5445026178010471,0.031746031746031744,0.0,0.24257425742574257
0,0.32950191570881227,0.007722007722007722,0.0,0.16117216117216118
0,0.5903083700440529,0.035555555555555556,0.0,0.30165289256198347
2,0.7597765363128491,0.3954802259887006,0.11046511627906977,0.484304932735426
0,0.5161290322580645,0.0,0.0,0.2708333333333333
0,0.44086021505376344,0.02717391304347826,0.0,0.22395833333333334
3,0.9794520547945206,0.875,0.6546762589928058,0.9
2,0.9513888888888888,0.676056338028169,0.35766423357664234,0.8940397350993378
3,0.9764705882352941,0.75,0.37423312883435583,0.8232044198895028
1,0.8117647058823529,0.42857142857142855,0.17177914110429449,0.45977011494252873
0,0.4411764705882353,0.0,0.0,0.3055555555555556
0,0.4888888888888889,0.0,0.0,0.2826086956521739
1,0.813953488372093,0.6428571428571429,0.620253164556962,0.7888888888888889
0,0.6111111111111112,0.02857142857142857,0.0,0.3246753246753247
0,0.4126984126984127,0.03278688524590164,0.0,0.3466666666666667
3,1.0,0.9888888888888889,0.9294117647058824,1.0
1,0.634020618556701,0.07291666666666667,0.0,0.36893203883495146
2,0.5829383886255924,0.20574162679425836,0.014705882352941176,0.4166666666666667
3,0.6379310344827587,0.34347826086956523,0.27111111111111114,0.4898785425101215
0,0.42038216560509556,0.012903225806451613,0.0,0.21875
1,0.6877637130801688,0.24680851063829787,0.017391304347826087,0.5163934426229508
2,0.6766467065868264,0.18787878787878787,0.0625,0.4725274725274725
3,0.7692307692307693,0.4781144781144781,0.4246575342465753,0.6064516129032258
2,0.7122641509433962,0.19523809523809524,0.01951219512195122,0.536697247706422
3,0.6299212598425197,0.29365079365079366,0.2591093117408907,0.39436619718309857
1,0.7157360406091371,0.08205128205128205,0.0,0.3431372549019608
0,0.3320610687022901,0.0038461538461538464,0.0,0.15302491103202848
1,0.7172131147540983,0.19421487603305784,0.03375527426160337,0.4559386973180077
2,0.8782608695652174,0.6096491228070176,0.32286995515695066,0.82
3,0.5298013245033113,0.32666666666666666,0.2983050847457627,0.45
0,0.5721153846153846,0.02912621359223301,0.0,0.22935779816513763
0,0.319672131147541,0.0,0.0,0.16535433070866143
0,0.53,0.020202020202020204,0.0,0.26046511627906976
3,0.78,0.6313131313131313,0.5699481865284974,0.6699029126213593
0,0.6526946107784432,0.024242424242424242,0.0,0.3551912568306011
0,0.4439461883408072,0.04524886877828054,0.0,0.23376623376623376
1,0.6650246305418719,0.29850746268656714,0.09693877551020408,0.3492647058823529
2,0.7281553398058253,0.13725490196078433,0.0,0.3476190476190476
1,0.7620481927710844,0.4303030303030303,0.16923076923076924,0.5677233429394812
2,0.9470198675496688,0.48322147651006714,0.11805555555555555,0.774390243902439
3,0.3684210526315789,0.0,0.0,0.19298245614035087
0,0.5328947368421053,0.013333333333333334,0.0,0.21818181818181817
0,0.6184971098265896,0.04678362573099415,0.0,0.26666666666666666
0,0.5103092783505154,0.020833333333333332,0.0,0.22110552763819097
0,0.5798319327731093,0.01694915254237288,0.0,0.2289156626506024
0,0.40703517587939697,0.015228426395939087,0.0,0.1722488038277512
0,0.5154639175257731,0.010380622837370242,0.0,0.23684210526315788
1,0.5845410628019324,0.13658536585365855,0.005,0.29493087557603687
2,0.6171875,0.2619047619047619,0.09090909090909091,0.5037593984962406
3,1.0,0.9224806201550387,0.717741935483871,0.9117647058823529
3,0.9916666666666667,0.940677966101695,0.8053097345132744,0.9923076923076923
0,0.550561797752809,0.03977272727272727,0.0,0.2833333333333333
0,0.41935483870967744,0.03296703296703297,0.0,0.2616822429906542
1,0.8351648351648352,0.25842696629213485,0.0,0.6470588235294118
2,0.9270833333333334,0.5106382978723404,0.06741573033707865,0.85
0,0.3838383838383838,0.025510204081632654,0.0,0.178743961352657
0,0.4928909952606635,0.0,0.0,0.2350230414746544
1,0.7087378640776699,0.44607843137254904,0.19095477386934673,0.6619718309859155
2,0.8633879781420765,0.5082872928176796,0.11931818181818182,0.7911111111111111
3,0.9606060606060606,0.8963414634146342,0.8173374613003096,0.9298245614035088
0,0.6139240506329114,0.019230769230769232,0.0,0.2983425414364641
0,0.4380165289256198,0.025210084033613446,0.0,0.2230769230769231
2,0.7336683417085427,0.20304568527918782,0.015625,0.4900990099009901
3,0.5138888888888888,0.009345794392523364,0.0,0.25203252032520324
0,0.4152542372881356,0.02564102564102564,0.0,0.1774193548387097
0,0.4861111111111111,0.009345794392523364,0.0,0.22767857142857142
1,0.8451882845188284,0.4008438818565401,0.23706896551724138,0.6437246963562753
1,0.485,0.025252525252525252,0.0,0.24271844660194175
2,0.9506726457399103,0.8235294117647058,0.7222222222222222,0.8395061728395061
3,0.551219512195122,0.2857142857142857,0.19696969696969696,0.2830188679245283
0,0.3612565445026178,0.0,0.0,0.16176470588235295
0,0.5321888412017167,0.07792207792207792,0.004424778761061947,0.24583333333333332
